nir,green,swir16,swir22,coastal,blue,red,lwir11
12239.5,9890.5,12834.5,11085.5,,9147.5,10723.0,
14346.0,10371.0,14591.0,12696.5,,9717.5,11058.5,
14938.0,11437.0,19864.0,15931.5,,10509.0,12774.0,
,,,,,,,
11278.5,10205.0,12132.0,10573.5,,9883.0,10616.5,
13744.0,10609.0,15522.5,12752.5,,9917.0,11542.0,
9396.0,11299.0,8288.0,8139.5,,10305.5,10930.0,
11990.0,10656.5,12896.0,11326.5,,9911.5,10939.5,
12651.5,9489.0,11565.5,10039.5,,8772.0,9633.0,
12445.0,10274.0,13849.0,11971.5,,9724.5,10883.5,
13945.0,10491.0,18105.5,14788.5,,9727.0,11604.0,
9493.5,9229.0,8747.0,8345.0,,8816.0,9082.0,
11158.0,8425.0,10185.0,9009.0,,7999.0,8526.0,
6696.0,4461.5,5222.5,4454.0,,4058.0,4345.5,
,,,,,,,
13753.5,10639.0,14921.0,12916.5,,9368.5,11753.5,
11709.5,9277.0,13996.0,12571.5,,8537.0,9454.0,
14792.0,9359.5,12587.5,9937.5,,8255.5,9120.0,
13270.0,8409.0,9553.0,8348.0,,7879.0,8104.0,
11765.0,9940.0,11072.0,9754.5,,9381.0,9853.0,
14374.0,10508.0,18411.5,15542.0,,9546.5,11930.0,
13104.5,10096.0,12670.0,11198.5,,9319.0,10684.5,
13764.5,10107.0,13978.5,11842.0,,9061.5,10940.5,
14110.0,10253.0,16205.0,13754.5,,9630.0,10879.5,
9872.0,9824.0,9109.0,8584.0,,9281.0,9746.0,
13898.5,10749.0,17607.5,14204.0,,9864.5,11726.0,
15128.0,10436.0,17355.5,13871.0,,9446.0,11220.0,
14718.5,11032.5,17442.0,14866.0,,10038.5,11792.5,
11535.0,10596.5,11711.0,10362.0,,9264.5,11235.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13232.5,10314.0,16920.0,14849.0,,9396.0,11231.0,
8372.5,10982.0,7718.0,7656.0,,9476.0,10421.0,
,,,,,,,
13718.5,10852.0,17047.0,14496.0,,9955.5,11836.0,
13835.0,10892.0,16637.5,14213.0,,10038.0,11726.0,
13705.0,9393.0,12954.5,11204.0,,8680.5,9536.0,
14446.0,10144.0,16805.0,13644.0,,9121.0,10751.0,
12049.0,9654.0,9003.5,8077.0,,8521.5,10140.5,
13833.0,9886.5,16339.0,12963.5,,9038.5,10944.5,
,,,,,,,
12224.0,9231.0,14432.5,12834.0,,8615.0,9662.5,
,,,,,,,
14804.5,10419.0,14497.0,12355.5,,9626.0,10952.5,
,,,,,,,
12477.5,9641.0,11418.0,10098.0,,8906.0,9816.0,
14223.5,10547.5,17449.5,15065.0,,9279.0,11586.0,
,,,,,,,
12086.5,9613.5,15111.0,13706.5,,9053.5,10505.0,
14309.0,10489.5,14247.5,11599.0,,9811.5,11218.0,
9872.0,9824.0,9109.0,8584.0,,9281.0,9746.0,
14591.0,10666.0,17908.0,15331.0,,9279.0,12093.5,
4385.5,4839.0,4049.0,3873.0,,4412.0,4922.5,
,,,,,,,
11765.0,9940.0,11072.0,9754.5,,9381.0,9853.0,
13898.5,10749.0,17607.5,14204.0,,9864.5,11726.0,
14718.5,11032.5,17442.0,14866.0,,10038.5,11792.5,
,,,,,,,
16026.0,10378.0,16432.0,13147.0,,9254.0,10922.0,
,,,,,,,
17779.0,15969.5,17544.0,15172.0,,15553.0,16547.0,
13599.5,10433.0,16770.0,15047.0,,9575.0,11382.5,
14333.5,10574.5,15634.5,13263.5,,9766.0,10951.5,
8372.5,10982.0,7718.0,7656.0,,9476.0,10421.0,
12239.5,9890.5,12834.5,11085.5,,9147.5,10723.0,
13263.0,10200.5,14588.0,11981.0,,9547.0,11201.5,
,,,,,,,
,,,,,,,
15128.0,10436.0,17355.5,13871.0,,9446.0,11220.0,
14792.0,9359.5,12587.5,9937.5,,8255.5,9120.0,
8372.5,10982.0,7718.0,7656.0,,9476.0,10421.0,
13237.0,10442.5,14208.5,12437.0,,9284.0,11049.5,
4855.0,5045.0,4097.0,3978.5,,4600.0,5033.0,
,,,,,,,
,,,,,,,
13489.5,10015.0,14470.0,12274.5,,9214.5,10550.5,
11765.0,9940.0,11072.0,9754.5,,9381.0,9853.0,
,,,,,,,
12320.5,9960.5,12674.5,10845.5,,9400.5,10641.0,
14718.5,11032.5,17442.0,14866.0,,10038.5,11792.5,
13845.0,10842.0,15761.0,13637.0,,10011.5,11583.0,
12115.0,8682.0,9504.0,8373.0,,8276.0,8513.0,
14374.0,10508.0,18411.5,15542.0,,9546.5,11930.0,
12806.0,9989.5,13646.5,11393.0,,9091.5,10584.0,
13764.5,10107.0,13978.5,11842.0,,9061.5,10940.5,
14966.0,10080.5,13160.0,10125.0,,9575.0,10114.0,
14688.0,9634.5,14251.5,11339.5,,8757.0,9603.0,
9872.0,9824.0,9109.0,8584.0,,9281.0,9746.0,
15128.0,10436.0,17355.5,13871.0,,9446.0,11220.0,
6304.0,4584.0,5474.5,4503.5,,4138.0,4608.0,
13569.0,10749.0,15179.0,13287.0,,9876.5,11479.0,
15026.0,9744.0,12860.0,11680.0,,8782.0,9907.5,
12550.0,9255.0,10782.0,9024.0,,8673.0,9263.0,
8372.5,10982.0,7718.0,7656.0,,9476.0,10421.0,
13104.5,10096.0,12670.0,11198.5,,9319.0,10684.5,
13370.0,9829.0,15844.0,13815.0,,8917.0,10397.0,
,,,,,,,
16082.5,9151.0,11862.0,9455.0,,8579.5,9000.5,
15899.5,9013.0,11701.0,9252.5,,8293.0,8897.5,
14796.5,9576.0,12173.0,9694.0,,8576.0,9699.0,
13217.0,10887.0,16055.5,14021.5,,10125.0,11586.0,
9979.5,10296.0,8796.5,8173.0,,9590.5,10827.5,
,,,,,,,
16852.0,9434.0,13478.5,10593.0,,8661.5,9299.0,
10625.0,9784.0,11176.5,10040.5,,9312.0,9940.0,
,,,,,,,
13945.0,10491.0,18105.5,14788.5,,9727.0,11604.0,
,,,,,,,
,,,,,,,
17473.5,12893.5,17520.0,14614.0,,12048.5,13463.5,
13723.0,10401.0,17561.5,15442.0,,9220.0,11565.0,
13926.5,10111.0,14689.5,12679.0,,9133.0,10338.5,
13777.0,9496.5,13070.5,10970.0,,8622.0,9555.5,
8372.5,10982.0,7718.0,7656.0,,9476.0,10421.0,
,,,,,,,
,,,,,,,
15128.0,10436.0,17355.5,13871.0,,9446.0,11220.0,
13114.0,10960.5,13099.0,12080.0,,10001.5,11648.5,
,,,,,,,
,,,,,,,
11765.0,9940.0,11072.0,9754.5,,9381.0,9853.0,
14339.5,10224.0,14795.0,11985.0,,9262.5,10943.0,
13913.0,10072.0,15980.0,14371.5,,9264.0,10597.5,
11709.5,9277.0,13996.0,12571.5,,8537.0,9454.0,
14414.0,10581.0,19141.5,15577.0,,9601.5,11374.0,
,,,,,,,
9872.0,9824.0,9109.0,8584.0,,9281.0,9746.0,
13898.5,10749.0,17607.5,14204.0,,9864.5,11726.0,
10675.5,10257.0,10814.0,10066.0,,9291.0,11017.0,
5532.0,4188.0,4366.5,3983.5,,4004.5,4279.0,
,,,,,,,
8372.5,10982.0,7718.0,7656.0,,9476.0,10421.0,
13535.0,9874.0,15329.5,12898.0,,9195.0,10366.0,
15450.0,9910.0,13953.5,11245.5,,9012.0,10124.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
15128.0,10436.0,17355.5,13871.0,,9446.0,11220.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
11765.0,9940.0,11072.0,9754.5,,9381.0,9853.0,
,,,,,,,
,,,,,,,
,,,,,,,
13898.5,10749.0,17607.5,14204.0,,9864.5,11726.0,
10675.5,10257.0,10814.0,10066.0,,9291.0,11017.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
15128.0,10436.0,17355.5,13871.0,,9446.0,11220.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14414.0,10581.0,19141.5,15577.0,,9601.5,11374.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
11765.0,9940.0,11072.0,9754.5,,9381.0,9853.0,
13535.0,9874.0,15329.5,12898.0,,9195.0,10366.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13898.5,10749.0,17607.5,14204.0,,9864.5,11726.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
11765.0,9940.0,11072.0,9754.5,,9381.0,9853.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14822.0,9450.5,14153.5,11043.0,,8435.0,9304.0,
,,,,,,,
9872.0,9824.0,9109.0,8584.0,,9281.0,9746.0,
13898.5,10749.0,17607.5,14204.0,,9864.5,11726.0,
,,,,,,,
14718.5,11032.5,17442.0,14866.0,,10038.5,11792.5,
13845.0,10842.0,15761.0,13637.0,,10011.5,11583.0,
6304.0,4584.0,5474.5,4503.5,,4138.0,4608.0,
15026.0,9744.0,12860.0,11680.0,,8782.0,9907.5,
16417.5,10195.0,15704.0,12888.5,,9038.0,10219.5,
11348.0,9472.0,11758.5,10307.0,,8881.0,9469.5,
,,,,,,,
15899.5,9013.0,11701.0,9252.5,,8293.0,8897.5,
,,,,,,,
12277.0,9856.0,13599.0,11538.0,,9067.0,10317.0,
12615.5,10338.5,13952.5,11599.0,,9431.5,10615.0,
12478.0,8860.0,11428.0,9920.0,,8330.0,9007.0,
19370.5,9954.0,14602.0,11194.0,,9090.0,9800.0,
16852.0,9434.0,13478.5,10593.0,,8661.5,9299.0,
6918.0,4467.0,6798.0,5516.5,,4085.0,4574.0,
11348.0,9472.0,11758.5,10307.0,,8881.0,9469.5,
,,,,,,,
14288.0,10736.0,15725.0,13194.5,,9605.0,11606.5,
9783.0,9712.0,8180.5,7977.0,,8802.0,10616.0,
12266.0,9580.0,14776.0,13510.5,,8972.5,9947.0,
14933.0,10789.5,17515.5,15273.5,,9376.0,11901.0,
13926.5,10111.0,14689.5,12679.0,,9133.0,10338.5,
12277.0,9856.0,13599.0,11538.0,,9067.0,10317.0,
13777.0,9496.5,13070.5,10970.0,,8622.0,9555.5,
16117.0,9841.0,14523.0,11468.5,,9017.0,9861.0,
15975.5,10120.0,16067.5,12355.0,,9189.0,10172.5,
14585.5,9649.5,13676.0,11455.0,,8836.5,10015.0,
8116.0,10572.5,7649.0,7588.0,,9255.0,9732.0,
11765.0,9940.0,11072.0,9754.5,,9381.0,9853.0,
6043.5,4851.5,5807.0,4831.0,,4336.5,4669.0,
16022.0,12633.5,13908.0,12323.0,,12363.5,12702.0,
,,,,,,,
9872.0,9824.0,9109.0,8584.0,,9281.0,9746.0,
13898.5,10749.0,17607.5,14204.0,,9864.5,11726.0,
14718.5,11032.5,17442.0,14866.0,,10038.5,11792.5,
13114.0,10960.5,13099.0,12080.0,,10001.5,11648.5,
13845.0,10842.0,15761.0,13637.0,,10011.5,11583.0,
10043.0,9993.5,9518.5,8760.5,,8954.0,9715.0,
11967.0,8646.0,10783.0,9233.0,,8117.0,8581.0,
14723.0,9748.5,12990.0,10629.5,,8922.0,10195.0,
15783.0,9857.5,13865.5,11355.0,,8958.0,10010.5,
8116.0,10572.5,7649.0,7588.0,,9255.0,9732.0,
5687.5,4719.5,5176.0,4437.5,,4427.0,4750.0,
18874.5,12561.5,21280.5,18479.0,,10640.0,13861.0,
16193.0,9587.0,14405.0,11352.5,,8736.0,9298.0,
14587.5,9768.0,14097.5,11747.5,,9065.5,9771.0,
14414.0,10581.0,19141.5,15577.0,,9601.5,11374.0,
,,,,,,,
,,,,,,,
15930.5,9884.0,13610.0,10974.5,,8871.0,10097.0,
14155.0,10137.0,14413.0,11825.5,,9319.0,10278.0,
,,,,,,,
14483.0,10369.5,10757.0,9036.5,,9370.0,10443.5,
11360.0,9824.5,11450.5,9884.0,,9322.0,9937.5,
14955.5,10709.0,16221.5,14086.5,,9498.0,11482.0,
17171.5,12180.5,19564.5,17277.5,,10350.5,13691.0,
12666.5,10755.5,11570.5,9713.0,,9340.5,11785.5,
13212.5,9804.5,16096.0,14959.5,,8720.5,10854.5,
,,,,,,,
15975.5,10120.0,16067.5,12355.0,,9189.0,10172.5,
14776.5,10811.5,8493.5,8144.0,,9353.5,12323.5,
,,,,,,,
11765.0,9940.0,11072.0,9754.5,,9381.0,9853.0,
13520.5,9747.0,13302.5,11431.5,,8743.0,10100.0,
,,,,,,,
,,,,,,,
14223.0,10177.0,14059.5,11452.0,,9373.5,10606.0,
,,,,,,,
,,,,,,,
9872.0,9824.0,9109.0,8584.0,,9281.0,9746.0,
13898.5,10749.0,17607.5,14204.0,,9864.5,11726.0,
12066.0,10388.0,11284.5,9970.5,,9503.5,10873.5,
11313.5,10475.0,10582.0,9894.5,,9721.5,10720.0,
14718.5,11032.5,17442.0,14866.0,,10038.5,11792.5,
15453.0,9792.5,13389.5,11033.5,,9098.0,9730.5,
,,,,,,,
14860.0,10452.5,14116.0,12066.5,,9190.5,10942.0,
14278.0,9613.5,10625.5,9265.5,,8590.5,9953.5,
15418.0,9519.5,11722.0,9432.0,,8679.0,9151.5,
8116.0,10572.5,7649.0,7588.0,,9255.0,9732.0,
,,,,,,,
16221.0,10486.0,15836.0,13381.5,,9424.0,10819.0,
13764.0,10844.0,17097.0,14556.5,,9923.0,11840.5,
14804.5,10419.0,14497.0,12355.5,,9626.0,10952.5,
15818.5,10789.5,14834.5,12462.0,,9851.0,10763.5,
11779.5,9737.0,8161.5,8025.5,,8974.0,10679.0,
10878.0,9951.0,8272.0,8060.0,,9120.0,10951.0,
12620.0,9830.0,12082.0,10700.5,,8977.5,9966.0,
14041.5,10713.0,12067.0,10589.5,,9353.5,11860.5,
15862.0,10202.5,16019.0,12789.5,,9108.5,10559.0,
15951.5,10505.0,15080.0,12710.0,,9373.0,11498.5,
,,,,,,,
14085.0,9926.0,16344.5,14874.5,,8948.0,10454.0,
11313.5,10475.0,10582.0,9894.5,,9721.5,10720.0,
15818.5,10789.5,14834.5,12462.0,,9851.0,10763.5,
,,,,,,,
16117.0,9841.0,14523.0,11468.5,,9017.0,9861.0,
14442.0,10770.0,15227.0,12544.5,,9872.0,11066.5,
15975.5,10120.0,16067.5,12355.0,,9189.0,10172.5,
11765.0,9940.0,11072.0,9754.5,,9381.0,9853.0,
,,,,,,,
9872.0,9824.0,9109.0,8584.0,,9281.0,9746.0,
13898.5,10749.0,17607.5,14204.0,,9864.5,11726.0,
14718.5,11032.5,17442.0,14866.0,,10038.5,11792.5,
13845.0,10842.0,15761.0,13637.0,,10011.5,11583.0,
15783.0,9857.5,13865.5,11355.0,,8958.0,10010.5,
11596.5,10561.5,10001.0,9292.0,,9369.5,10923.5,
14619.5,9809.5,14271.0,11751.5,,8912.0,10137.5,
,,,,,,,
5687.5,4719.5,5176.0,4437.5,,4427.0,4750.0,
18961.5,11614.0,13585.5,10571.0,,11154.5,11279.0,
13370.0,9829.0,15844.0,13815.0,,8917.0,10397.0,
,,,,,,,
10586.5,9843.5,8672.5,8367.5,,9229.0,9722.5,
13533.0,10044.0,16137.5,14864.0,,9094.0,11085.5,
,,,,,,,
,,,,,,,
9445.5,10563.0,8605.0,8180.0,,9183.5,9931.0,
16252.0,9470.5,13655.0,10489.0,,8575.5,9236.0,
,,,,,,,
13403.0,9769.0,13512.0,10945.5,,8741.5,9689.5,
,,,,,,,
17233.5,9809.0,14794.0,11407.5,,8908.0,9680.0,
14541.0,9654.0,13824.0,11586.5,,8936.5,9724.5,
13266.0,8849.0,9988.0,8545.0,,8318.0,8974.0,
11011.0,8248.0,8742.0,7989.0,,7913.0,8319.0,
16311.5,10298.5,17507.0,13912.5,,9244.0,10728.0,
,,,,,,,
,,,,,,,
,,,,,,,
14223.0,10177.0,14059.5,11452.0,,9373.5,10606.0,
15166.0,9889.5,11479.0,10328.5,,8847.0,9878.5,
18509.5,9911.5,13134.5,9916.0,,8930.0,9526.5,
15863.0,9390.0,13768.5,10250.0,,8331.0,9120.0,
8384.0,9004.0,7970.0,7838.0,,8349.0,8774.0,
16571.0,10538.0,14938.5,12012.0,,9237.5,10507.5,
15818.5,10789.5,14834.5,12462.0,,9851.0,10763.5,
,,,,,,,
15453.0,9792.5,13389.5,11033.5,,9098.0,9730.5,
14341.0,10750.0,13177.0,11331.0,,10266.5,11030.0,
17525.0,10106.5,16672.5,13391.5,,8924.0,10535.5,
15889.0,10534.0,16762.0,13492.5,,9371.0,11175.0,
,,,,,,,
,,,,,,,
15902.5,8813.5,10438.5,8488.5,,8297.0,8369.0,
17509.0,11530.0,13414.0,10893.0,,10975.5,11219.5,
22471.0,16556.0,18951.5,15981.0,,16003.0,16499.0,
,,,,,,,
,,,,,,,
,,,,,,,
13465.0,9893.0,11953.5,10263.5,,9294.0,9862.0,
14030.0,11868.0,12813.5,11448.0,,11355.0,12144.0,
,,,,,,,
16702.0,10224.0,15283.0,12502.5,,9302.0,10287.5,
14442.0,10770.0,15227.0,12544.5,,9872.0,11066.5,
14489.5,11140.0,13288.5,11467.0,,10051.5,11503.0,
,,,,,,,
13673.5,10100.5,15278.0,12620.0,,9383.5,10524.5,
15078.0,10385.0,15196.0,12427.5,,9268.5,10842.0,
15214.0,10247.0,14594.5,13002.0,,9381.5,10694.0,
11779.5,9737.0,8161.5,8025.5,,8974.0,10679.0,
15292.5,10567.0,15263.0,12964.5,,9597.5,11214.5,
10878.0,9951.0,8272.0,8060.0,,9120.0,10951.0,
17473.5,12893.5,17520.0,14614.0,,12048.5,13463.5,
13926.5,10111.0,14689.5,12679.0,,9133.0,10338.5,
,,,,,,,
17488.5,9763.5,14370.0,11010.5,,8783.5,9316.5,
,,,,,,,
16702.0,10224.0,15283.0,12502.5,,9302.0,10287.5,
17233.5,9809.0,14794.0,11407.5,,8908.0,9680.0,
15818.5,10789.5,14834.5,12462.0,,9851.0,10763.5,
,,,,,,,
17171.5,12180.5,19564.5,17277.5,,10350.5,13691.0,
13465.0,9893.0,11953.5,10263.5,,9294.0,9862.0,
15426.0,10329.5,14039.5,11594.5,,9301.0,10675.0,
,,,,,,,
20816.5,17838.0,22193.5,19385.0,,17131.5,18760.0,
19285.5,9549.5,13860.0,10398.0,,8480.5,9071.5,
,,,,,,,
14442.0,10770.0,15227.0,12544.5,,9872.0,11066.5,
,,,,,,,
13673.5,10100.5,15278.0,12620.0,,9383.5,10524.5,
15078.0,10385.0,15196.0,12427.5,,9268.5,10842.0,
14335.0,10705.0,17813.5,15537.0,,9634.0,11586.0,
15930.5,9884.0,13610.0,10974.5,,8871.0,10097.0,
,,,,,,,
,,,,,,,
16088.0,9800.5,14102.5,11185.5,,8902.0,9616.5,
,,,,,,,
14585.5,9649.5,13676.0,11455.0,,8836.5,10015.0,
15951.5,10505.0,15080.0,12710.0,,9373.0,11498.5,
17412.5,12186.0,14745.5,12268.0,,11469.5,12158.0,
14723.0,9748.5,12990.0,10629.5,,8922.0,10195.0,
13387.0,9041.5,12897.0,10422.0,,8274.5,9011.0,
13212.5,9804.5,16096.0,14959.5,,8720.5,10854.5,
17233.5,9809.0,14794.0,11407.5,,8908.0,9680.0,
,,,,,,,
,,,,,,,
13465.0,9893.0,11953.5,10263.5,,9294.0,9862.0,
13520.5,9747.0,13302.5,11431.5,,8743.0,10100.0,
,,,,,,,
,,,,,,,
16693.5,10965.0,13709.0,10812.0,,10259.0,10579.5,
14549.5,10035.0,14247.0,11181.0,,9018.0,10043.0,
,,,,,,,
,,,,,,,
13673.5,10100.5,15278.0,12620.0,,9383.5,10524.5,
15078.0,10385.0,15196.0,12427.5,,9268.5,10842.0,
14776.5,10811.5,8493.5,8144.0,,9353.5,12323.5,
,,,,,,,
12478.0,8860.0,11428.0,9920.0,,8330.0,9007.0,
19370.5,9954.0,14602.0,11194.0,,9090.0,9800.0,
,,,,,,,
,,,,,,,
,,,,,,,
14799.0,9810.0,16112.0,13543.0,,9024.0,10151.0,
14796.5,9576.0,12173.0,9694.0,,8576.0,9699.0,
,,,,,,,
14860.0,10452.5,14116.0,12066.5,,9190.5,10942.0,
14263.0,9567.5,10545.0,9021.0,,8452.0,9691.0,
17257.0,9173.5,12533.5,9908.5,,8397.5,9013.0,
16635.5,9697.0,14930.0,11807.5,,8826.0,9868.5,
14156.5,11006.5,8318.5,7981.0,,9380.5,11000.5,
,,,,,,,
,,,,,,,
8384.0,9004.0,7970.0,7838.0,,8349.0,8774.0,
15401.5,10162.5,15051.5,12406.0,,9160.0,10356.5,
,,,,,,,
12844.0,10818.0,11449.0,9787.0,,9346.0,11768.0,
14041.5,10713.0,12067.0,10589.5,,9353.5,11860.5,
15862.0,10202.5,16019.0,12789.5,,9108.5,10559.0,
,,,,,,,
,,,,,,,
17233.5,9809.0,14794.0,11407.5,,8908.0,9680.0,
21971.0,18230.5,20731.0,18861.0,,17506.0,18747.5,
12797.0,8855.0,9998.0,8473.0,,8195.0,8861.0,
11011.0,8248.0,8742.0,7989.0,,7913.0,8319.0,
13935.0,9521.0,14593.0,12347.5,,8646.0,9658.0,
,,,,,,,
,,,,,,,
15219.5,10601.0,17653.0,14843.0,,9207.0,11908.0,
10914.5,9506.0,9258.0,8551.0,,8820.0,9012.5,
15689.0,10451.0,14240.0,12139.0,,9457.0,10954.5,
15418.0,9519.5,11722.0,9432.0,,8679.0,9151.5,
15889.0,10534.0,16762.0,13492.5,,9371.0,11175.0,
17166.5,9988.0,13948.0,11381.5,,9071.0,9986.5,
,,,,,,,
,,,,,,,
24085.0,19181.0,23182.5,20282.0,,18114.0,19670.0,
,,,,,,,
13465.0,9893.0,11953.5,10263.5,,9294.0,9862.0,
14423.0,9585.5,10436.5,9011.0,,8787.0,9220.0,
,,,,,,,
,,,,,,,
13673.5,10100.5,15278.0,12620.0,,9383.5,10524.5,
,,,,,,,
15078.0,10385.0,15196.0,12427.5,,9268.5,10842.0,
,,,,,,,
18961.5,11614.0,13585.5,10571.0,,11154.5,11279.0,
,,,,,,,
,,,,,,,
16571.0,10538.0,14938.5,12012.0,,9237.5,10507.5,
17473.5,12893.5,17520.0,14614.0,,12048.5,13463.5,
16252.0,9470.5,13655.0,10489.0,,8575.5,9236.0,
19144.0,9578.0,14785.0,11192.5,,8476.5,9218.0,
14469.5,10004.5,13344.5,10778.0,,8827.5,9736.5,
,,,,,,,
18132.5,9828.5,13637.0,10389.5,,8983.0,9476.0,
14585.5,9649.5,13676.0,11455.0,,8836.5,10015.0,
,,,,,,,
,,,,,,,
,,,,,,,
14223.0,10177.0,14059.5,11452.0,,9373.5,10606.0,
15602.0,10373.0,17461.0,14743.0,,9304.0,11085.0,
21195.0,13649.0,17352.5,14011.5,,12964.0,13654.0,
17112.0,9720.0,13894.5,10479.5,,8643.5,9358.0,
,,,,,,,
6346.0,4967.5,5314.5,4489.5,,4544.0,4934.5,
,,,,,,,
,,,,,,,
17060.0,10462.5,11311.0,9596.5,,9444.0,11120.0,
17525.0,10106.5,16672.5,13391.5,,8924.0,10535.5,
15951.5,10505.0,15080.0,12710.0,,9373.0,11498.5,
14723.0,9748.5,12990.0,10629.5,,8922.0,10195.0,
,,,,,,,
13465.0,9893.0,11953.5,10263.5,,9294.0,9862.0,
17509.0,11530.0,13414.0,10893.0,,10975.5,11219.5,
14549.5,10035.0,14247.0,11181.0,,9018.0,10043.0,
,,,,,,,
13673.5,10100.5,15278.0,12620.0,,9383.5,10524.5,
13237.5,9587.0,10065.5,8689.0,,8706.0,9928.5,
15219.5,10601.0,17653.0,14843.0,,9207.0,11908.0,
15078.0,10385.0,15196.0,12427.5,,9268.5,10842.0,
11665.0,9565.5,8033.0,7824.0,,8888.0,10515.0,
12410.0,10055.0,11471.5,10183.0,,8957.5,10052.5,
19370.5,9954.0,14602.0,11194.0,,9090.0,9800.0,
15930.5,9884.0,13610.0,10974.5,,8871.0,10097.0,
14944.0,10594.5,14694.0,12220.0,,9629.0,10955.0,
21881.5,19958.0,20194.5,17349.0,,19503.5,20316.0,
19743.5,15198.0,22027.0,18732.5,,14050.0,16179.5,
19261.5,11536.0,12934.5,10518.0,,10990.5,11127.0,
15078.0,10385.0,15196.0,12427.5,,9268.5,10842.0,
,,,,,,,
,,,,,,,
15418.0,9519.5,11722.0,9432.0,,8679.0,9151.5,
,,,,,,,
17488.5,9763.5,14370.0,11010.5,,8783.5,9316.5,
13926.5,10111.0,14689.5,12679.0,,9133.0,10338.5,
,,,,,,,
18779.5,10263.5,14443.5,11103.5,,9360.0,10002.5,
19285.5,9549.5,13860.0,10398.0,,8480.5,9071.5,
,,,,,,,
18132.5,9828.5,13637.0,10389.5,,8983.0,9476.0,
,,,,,,,
14535.5,10775.0,10877.0,9569.0,,9376.5,12039.0,
,,,,,,,
,,,,,,,
18169.5,9283.5,12925.0,9745.0,,8321.5,8897.0,
,,,,,,,
13465.0,9893.0,11953.5,10263.5,,9294.0,9862.0,
,,,,,,,
14549.5,10035.0,14247.0,11181.0,,9018.0,10043.0,
,,,,,,,
13673.5,10100.5,15278.0,12620.0,,9383.5,10524.5,
15078.0,10385.0,15196.0,12427.5,,9268.5,10842.0,
15671.5,10150.0,14649.0,11748.0,,8909.0,10255.0,
17166.5,9988.0,13948.0,11381.5,,9071.0,9986.5,
14423.0,9585.5,10436.5,9011.0,,8787.0,9220.0,
18409.5,9966.0,14450.5,11429.0,,8718.0,9538.0,
14752.0,9836.0,16044.5,13504.0,,9021.0,10119.0,
14141.5,10135.0,14799.5,12584.5,,9208.0,10587.0,
17122.0,9534.0,12433.5,9598.5,,8614.0,9095.5,
11054.0,10468.0,9948.0,8561.0,,9134.0,11211.0,
14351.0,10193.5,11653.0,9890.0,,8928.0,10332.0,
13114.0,9212.0,13309.0,10614.0,,8502.0,9364.5,
26287.5,43673.0,45997.0,24121.0,,65535.0,65535.0,
17358.5,9331.5,13437.5,10442.5,,8429.5,9015.5,
16571.0,10538.0,14938.5,12012.0,,9237.5,10507.5,
,,,,,,,
14338.5,10495.5,14794.0,12257.5,,9760.5,11153.5,
,,,,,,,
17523.5,9577.5,12628.5,9322.0,,8725.5,9131.5,
13230.5,10488.5,12891.5,11447.0,,9366.5,10476.0,
,,,,,,,
,,,,,,,
14223.0,10177.0,14059.5,11452.0,,9373.5,10606.0,
18132.5,9828.5,13637.0,10389.5,,8983.0,9476.0,
,,,,,,,
15418.0,9519.5,11722.0,9432.0,,8679.0,9151.5,
8482.0,11021.0,7692.0,7592.0,,9676.0,10444.0,
13465.0,9893.0,11953.5,10263.5,,9294.0,9862.0,
,,,,,,,
15864.0,10195.0,15620.0,12909.5,,9086.0,10235.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13673.5,10100.5,15278.0,12620.0,,9383.5,10524.5,
15078.0,10385.0,15196.0,12427.5,,9268.5,10842.0,
12705.0,10298.0,11398.0,10149.5,,9284.0,10092.0,
,,,,,,,
16134.5,9815.5,15933.5,13521.5,,8617.5,9815.0,
10013.0,10361.5,9695.0,8939.5,,9533.0,10345.5,
10335.0,10422.0,9839.5,9505.5,,9283.5,10618.5,
